user_id,item_id,rating,interaction,timestamp,description,item_features
user_92,item_29,,purchase,2025-05-09 04:32:12,Girl point debate many place population hit thus also single.,Beauty bank
user_88,item_21,3.0,view,2025-05-09 04:31:18,What approach official call industry and hard top.,Books anyone
user_91,item_5,3.0,view,2025-05-09 04:31:08,Agree increase end single religious radio.,Clothing size
user_38,item_20,,cart,2025-05-09 04:31:50,Over character theory skill rise skill return generation meeting baby teacher worker benefit.,Books apply
user_92,item_46,3.0,purchase,2025-05-09 04:29:36,Star drug usually seek hope fill two present institution happen.,Electronics today
user_82,item_12,5.0,cart,2025-05-09 04:30:41,Decision star marriage face truth recently.,Beauty someone
user_66,item_15,1.0,view,2025-05-09 04:29:41,Mouth everybody project describe without discussion show within vote.,Sports social
user_26,item_9,,view,2025-05-09 04:29:07,Speak can ready live somebody fund garden few rule eye financial would.,Beauty Congress
user_64,item_2,5.0,view,2025-05-09 04:31:50,Page total hard foreign improve day stage student owner human right no medical.,Electronics society
user_74,item_24,1.0,view,2025-05-09 04:30:54,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_71,item_9,3.0,view,2025-05-09 04:29:58,Speak can ready live somebody fund garden few rule eye financial would.,Beauty Congress
user_12,item_5,3.0,view,2025-05-09 04:31:34,Agree increase end single religious radio.,Clothing size
user_92,item_47,2.0,view,2025-05-09 04:31:56,Bring million image condition care walk open fight the skin now kid.,Home a
user_53,item_50,,view,2025-05-09 04:29:34,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_74,item_5,2.0,view,2025-05-09 04:31:16,Agree increase end single religious radio.,Clothing size
user_41,item_42,5.0,view,2025-05-09 04:31:46,,Books available
user_60,item_44,4.0,view,2025-05-09 04:32:52,,Clothing collection
user_17,item_50,5.0,view,2025-05-09 04:31:32,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_76,item_12,4.0,cart,2025-05-09 04:33:41,Decision star marriage face truth recently.,Beauty someone
user_17,item_28,2.0,view,2025-05-09 04:33:57,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_8,item_8,3.0,view,2025-05-09 04:34:28,Similar do party court hit lead expect.,Books since
user_39,item_11,4.0,view,2025-05-09 04:31:35,Reveal table describe shoulder little require.,Beauty economy
user_91,item_15,2.0,view,2025-05-09 04:33:52,Mouth everybody project describe without discussion show within vote.,Sports social
user_67,item_19,4.0,cart,2025-05-09 04:32:25,Shoulder glass market across land college age stay chair cell never.,Electronics there
user_33,item_13,,view,2025-05-09 04:30:04,,Sports include
user_71,item_18,3.0,view,2025-05-09 04:34:41,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_39,item_40,4.0,view,2025-05-09 04:34:01,Baby tree trouble begin generation news wind leader of.,Clothing course
user_65,item_42,4.0,view,2025-05-09 04:33:23,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_75,item_10,3.0,view,2025-05-09 04:29:30,Agent as move treatment read actually pick.,Electronics data
user_80,item_47,,purchase,2025-05-09 04:34:31,Bring million image condition care walk open fight the skin now kid.,Home a
user_44,item_37,2.0,view,2025-05-09 04:32:18,Crime anyone wish side trip election.,Books partner
user_4,item_6,4.0,view,2025-05-09 04:30:21,Unit gas lose news third south table be expect usually war.,Books civil
user_83,item_50,4.0,view,2025-05-09 04:32:15,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_84,item_14,3.0,cart,2025-05-09 04:32:04,Painting action impact debate child increase himself these mother single fund system.,Electronics detail
user_54,item_40,4.0,view,2025-05-09 04:31:39,Baby tree trouble begin generation news wind leader of.,Clothing course
user_64,item_41,2.0,view,2025-05-09 04:29:39,Account medical degree mind line section western evidence traditional which we most.,Clothing tree
user_83,item_20,4.0,view,2025-05-09 04:30:44,Over character theory skill rise skill return generation meeting baby teacher worker benefit.,Books apply
user_88,item_26,3.0,view,2025-05-09 04:31:55,Measure role drop music tend fund.,Books up
user_10,item_45,3.0,view,2025-05-09 04:30:44,Fight investment police find religious right cause unit there.,Electronics great
user_57,item_27,5.0,view,2025-05-09 04:31:43,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_27,item_22,3.0,view,2025-05-09 04:33:11,Show live east without site although few.,Sports camera
user_41,item_46,2.0,view,2025-05-09 04:29:46,Star drug usually seek hope fill two present institution happen.,Electronics today
user_45,item_26,2.0,view,2025-05-09 04:30:52,Measure role drop music tend fund.,Books up
user_48,item_33,,view,2025-05-09 04:31:54,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_41,item_16,2.0,view,2025-05-09 04:30:08,System say couple position white religious network society radio well morning board past.,Home third
user_35,item_29,5.0,view,2025-05-09 04:33:12,Girl point debate many place population hit thus also single.,Beauty bank
user_13,item_4,1.0,view,2025-05-09 04:29:46,Protect it trial adult his body night investment.,Beauty year
user_50,item_40,5.0,view,2025-05-09 04:30:53,Baby tree trouble begin generation news wind leader of.,Clothing course
user_21,item_21,4.0,purchase,2025-05-09 04:32:25,What approach official call industry and hard top.,Books anyone
user_93,item_21,,view,2025-05-09 04:29:07,What approach official call industry and hard top.,Books anyone
user_21,item_32,3.0,purchase,2025-05-09 04:32:11,Build current there car animal bad your policy ok.,Books nor
user_60,item_32,4.0,cart,2025-05-09 04:33:16,Build current there car animal bad your policy ok.,Books nor
user_64,item_2,,view,2025-05-09 04:30:54,Page total hard foreign improve day stage student owner human right no medical.,Electronics society
user_51,item_33,5.0,view,2025-05-09 04:34:32,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_31,item_14,4.0,view,2025-05-09 04:33:14,,Electronics detail
user_7,item_4,4.0,view,2025-05-09 04:32:41,Protect it trial adult his body night investment.,Beauty year
user_77,item_42,3.0,view,2025-05-09 04:31:42,Fund evidence Democrat she exactly rate next member and turn pressure.,Books available
user_37,item_35,3.0,view,2025-05-09 04:29:24,Break deal decision trip election some executive apply.,Clothing alone
user_14,item_28,4.0,view,2025-05-09 04:32:51,Prepare continue down although lot way south tree shake physical.,Beauty mouth
user_34,item_47,2.0,view,2025-05-09 04:30:04,Bring million image condition care walk open fight the skin now kid.,Home a
user_52,item_24,2.0,view,2025-05-09 04:30:17,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_7,item_37,4.0,view,2025-05-09 04:30:23,Crime anyone wish side trip election.,Books partner
user_47,item_36,4.0,view,2025-05-09 04:32:44,Step budget fact pull security how over seven.,Electronics bring
user_50,item_33,3.0,view,2025-05-09 04:30:14,Care firm thank note position investment scene Congress mention tree response that few.,Home run
user_71,item_18,4.0,cart,2025-05-09 04:32:03,Record author collection material item tonight shake chance become civil Mr.,Electronics fly
user_80,item_44,4.0,view,2025-05-09 04:31:58,Money like voice administration federal figure trip decision pressure this.,Clothing collection
user_17,item_7,3.0,view,2025-05-09 04:33:59,Challenge next need religious guess generation responsibility TV most decade.,Books professional
user_44,item_36,3.0,purchase,2025-05-09 04:34:57,Step budget fact pull security how over seven.,Electronics bring
user_97,item_10,4.0,view,2025-05-09 04:32:22,Agent as move treatment read actually pick.,Electronics data
user_66,item_26,3.0,view,2025-05-09 04:31:56,Measure role drop music tend fund.,Books up
user_6,item_3,4.0,view,2025-05-09 04:34:48,Responsibility similar area want billion middle himself nearly former operation.,Electronics drop
user_43,item_31,2.0,view,2025-05-09 04:33:02,Another pressure perhaps president state from same little history.,Home indicate
user_20,item_39,,cart,2025-05-09 04:32:36,Really anyone old TV create too consumer above.,Home evidence
user_18,item_21,4.0,purchase,2025-05-09 04:31:04,What approach official call industry and hard top.,Books anyone
user_41,item_11,4.0,view,2025-05-09 04:30:36,Reveal table describe shoulder little require.,Beauty economy
user_79,item_48,4.0,cart,2025-05-09 04:33:11,Their company matter far identify reach short.,Electronics although
user_76,item_22,5.0,view,2025-05-09 04:30:56,Show live east without site although few.,Sports camera
user_66,item_35,5.0,view,2025-05-09 04:33:09,Break deal decision trip election some executive apply.,Clothing alone
user_73,item_20,2.0,view,2025-05-09 04:30:00,,Books apply
user_3,item_24,2.0,view,2025-05-09 04:32:28,Draw race we cultural find buy enter approach other loss.,Electronics friend
user_15,item_27,3.0,view,2025-05-09 04:31:54,Piece group message authority threat ask impact consider ok figure only.,Beauty at
user_93,item_45,4.0,view,2025-05-09 04:32:37,Fight investment police find religious right cause unit there.,Electronics great
user_77,item_31,4.0,view,2025-05-09 04:32:10,Another pressure perhaps president state from same little history.,Home indicate
user_84,item_50,3.0,view,2025-05-09 04:32:35,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_30,item_47,4.0,view,2025-05-09 04:30:40,Bring million image condition care walk open fight the skin now kid.,Home a
user_62,item_11,3.0,view,2025-05-09 04:33:01,Reveal table describe shoulder little require.,Beauty economy
user_93,item_40,,cart,2025-05-09 04:29:39,Baby tree trouble begin generation news wind leader of.,Clothing course
user_49,item_10,2.0,cart,2025-05-09 04:29:27,Agent as move treatment read actually pick.,Electronics data
user_32,item_3,3.0,view,2025-05-09 04:34:11,Responsibility similar area want billion middle himself nearly former operation.,Electronics drop
user_90,item_8,2.0,view,2025-05-09 04:32:43,Similar do party court hit lead expect.,Books since
user_57,item_21,3.0,view,2025-05-09 04:31:12,What approach official call industry and hard top.,Books anyone
user_53,item_45,5.0,view,2025-05-09 04:34:48,Fight investment police find religious right cause unit there.,Electronics great
user_65,item_50,3.0,view,2025-05-09 04:32:08,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_61,item_48,5.0,cart,2025-05-09 04:31:41,Their company matter far identify reach short.,Electronics although
user_91,item_9,4.0,view,2025-05-09 04:35:00,Speak can ready live somebody fund garden few rule eye financial would.,Beauty Congress
user_72,item_21,4.0,purchase,2025-05-09 04:32:29,What approach official call industry and hard top.,Books anyone
user_62,item_34,3.0,view,2025-05-09 04:30:40,Community thing early society enter adult camera foreign responsibility leave while.,Sports home
user_23,item_30,4.0,purchase,2025-05-09 04:30:29,,Sports house
user_44,item_35,3.0,view,2025-05-09 04:29:34,Break deal decision trip election some executive apply.,Clothing alone
user_99,item_47,,view,2025-05-09 04:31:06,Bring million image condition care walk open fight the skin now kid.,Home a
user_89,item_17,5.0,view,2025-05-09 04:29:08,Run turn church ahead heavy two produce miss cup decade.,Electronics no
user_25,item_16,,view,2025-05-09 04:30:02,System say couple position white religious network society radio well morning board past.,Home third
user_39,item_15,5.0,purchase,2025-05-09 04:29:46,Mouth everybody project describe without discussion show within vote.,Sports social
user_39,item_50,3.0,view,2025-05-09 04:33:42,Pressure eat business mean join need peace night including save adult world must.,Clothing usually
user_27,item_45,3.0,cart,2025-05-09 04:29:27,Fight investment police find religious right cause unit there.,Electronics great
user_41,item_31,5.0,view,2025-05-09 04:30:35,Another pressure perhaps president state from same little history.,Home indicate
user_93,item_18,3.0,view,2025-05-09 04:32:20,,Electronics fly
user_74,item_44,5.0,view,2025-05-09 04:29:24,Money like voice administration federal figure trip decision pressure this.,Clothing collection
